Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
8,5,0.0508,0.2009,0.5877
8,6,0.0363,0.1039,0.6872
8,7,0.0249,0.1405,0.6697
8,8,0.0129,0.1201,0.6718
8,9,0.0206,0.1089,0.6856
8,10,0.0054,0.0985,0.689
8,11,0.0065,0.11,0.6766
8,12,0.0046,0.1052,0.6717
8,13,0.0029,0.0983,0.7011
8,14,0.0021,0.1003,0.6658
8,15,0.0042,0.108,0.7
8,16,0.0044,0.0927,0.7198
8,17,0.0036,0.0996,0.7118
8,18,0.0071,0.0879,0.7507
8,19,0.017,0.1083,0.6893
8,20,0.0028,0.0957,0.765
9,1,0.2072,0.095,0.5306
9,2,0.0924,0.0828,0.6298
9,3,0.0592,0.2835,0.5927
9,4,0.0574,0.1439,0.7211
9,5,0.0339,0.1435,0.6488
9,6,0.0291,0.1873,0.6833
9,7,0.0072,0.1461,0.6581
9,8,0.0123,0.1232,0.7257
9,9,0.0087,0.1451,0.6535
9,10,0.0029,0.1332,0.6778
9,11,0.0038,0.1285,0.6802
9,12,0.0037,0.1413,0.6969
9,13,0.0039,0.1505,0.6903
9,14,0.0141,0.1489,0.6493
9,15,0.0063,0.139,0.6746
9,16,0.0125,0.1456,0.7029
9,17,0.0026,0.1477,0.6782
9,18,0.0024,0.1486,0.6903
9,19,0.0034,0.1471,0.6981
9,20,0.0024,0.1734,0.648
10,1,0.2139,0.166,0.4916
10,2,0.0866,0.2438,0.5033
10,3,0.0695,0.1584,0.6607
10,4,0.0475,0.2132,0.5927
10,5,0.0337,0.2359,0.6059
10,6,0.0153,0.242,0.5847
10,7,0.0134,0.1639,0.628
10,8,0.0106,0.2134,0.5918
10,9,0.006,0.1683,0.6774
10,10,0.0105,0.1942,0.6902
10,11,0.0061,0.2026,0.65
10,12,0.0046,0.2245,0.6356
10,13,0.0017,0.2091,0.6015
10,14,0.0029,0.2304,0.6015
10,15,0.0012,0.2327,0.6003
10,16,0.0017,0.2217,0.6037
10,17,0.0016,0.1831,0.6688
10,18,0.0018,0.194,0.6771
10,19,0.0032,0.1962,0.6658
10,20,0.0062,0.1808,0.6963
11,1,0.2114,0.1858,0.5078
11,2,0.1017,0.2436,0.6217
11,3,0.0687,0.3288,0.6131
11,4,0.0846,0.3137,0.5328
11,5,0.0401,0.2498,0.5932
11,6,0.0149,0.2477,0.6342
11,7,0.0086,0.2153,0.6207
11,8,0.003,0.2194,0.6052
11,9,0.0088,0.2532,0.6298
11,10,0.0115,0.2282,0.6328
11,11,0.0074,0.194,0.5911
11,12,0.0027,0.2176,0.6423
11,13,0.0104,0.221,0.6328
11,14,0.0035,0.2768,0.6456
11,15,0.0056,0.2521,0.6294
11,16,0.0058,0.2143,0.6185
11,17,0.0022,0.2227,0.6359
11,18,0.0035,0.2151,0.6191
11,19,0.0032,0.2082,0.611
11,20,0.003,0.2302,0.6049
12,1,0.2134,0.1439,0.4997
12,2,0.1117,0.1494,0.5866
12,3,0.0764,0.2244,0.4723
12,4,0.0431,0.2328,0.5692
12,5,0.0248,0.1574,0.6307
12,6,0.0109,0.1737,0.6072
12,7,0.0105,0.2105,0.5506
12,8,0.0023,0.1813,0.6234
12,9,0.0073,0.173,0.6418
12,10,0.0029,0.1517,0.6917
12,11,0.0019,0.1591,0.6489
12,12,0.0054,0.1771,0.6064
12,13,0.003,0.1675,0.5977
12,14,0.0029,0.1764,0.6288
12,15,0.0027,0.1791,0.57
12,16,0.0031,0.1759,0.6022
12,17,0.003,0.1557,0.6542
12,18,0.0019,0.1858,0.6012
12,19,0.002,0.1614,0.6359
12,20,0.0037,0.1497,0.6872
13,1,0.2061,0.1313,0.6221
13,2,0.1122,0.1175,0.6677
13,3,0.0601,0.1669,0.6727
13,4,0.0466,0.1408,0.5994
13,5,0.0309,0.1559,0.5969
13,6,0.0214,0.2084,0.67
13,7,0.0103,0.1153,0.6988
13,8,0.0054,0.1245,0.6654
13,9,0.0152,0.1549,0.6571
13,10,0.0059,0.103,0.7196
13,11,0.0051,0.1011,0.6973
13,12,0.0083,0.1095,0.6838
13,13,0.0039,0.1001,0.6728
13,14,0.0022,0.1082,0.7262
13,15,0.0037,0.1137,0.7066
13,16,0.0017,0.1122,0.7233
13,17,0.0059,0.1047,0.7063
13,18,0.0013,0.1118,0.7137
13,19,0.0032,0.1055,0.7249
13,20,0.0045,0.1154,0.715
14,1,0.1979,0.2031,0.5442
14,2,0.0882,0.3393,0.6328
14,3,0.0918,0.2459,0.5941
14,4,0.0728,0.1914,0.6838
14,5,0.0361,0.2532,0.7432
14,6,0.0126,0.1741,0.7596
14,7,0.0076,0.1908,0.7489
14,8,0.0067,0.1578,0.6987
14,9,0.0189,0.1309,0.7164
14,10,0.0089,0.1443,0.7034
14,11,0.0087,0.1272,0.7369
14,12,0.0037,0.1364,0.6642
14,13,0.0031,0.1291,0.7243
14,14,0.0036,0.1297,0.7356
14,15,0.0044,0.144,0.6981
14,16,0.0019,0.1327,0.7437
14,17,0.0019,0.135,0.7584
14,18,0.0028,0.1343,0.7254
14,19,0.0017,0.1393,0.7327
14,20,0.0109,0.1325,0.7447
