Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
1,1,0.051,0.008,0.9158
1,2,0.0234,0.0193,0.886
1,3,0.0146,0.0229,0.8825
1,4,0.0172,0.0135,0.9158
1,5,0.0132,0.0064,0.9313
1,6,0.0141,0.0045,0.9462
1,7,0.0093,0.0047,0.9283
1,8,0.0107,0.0037,0.9283
1,9,0.003,0.004,0.9439
1,10,0.0033,0.0057,0.9413
1,11,0.0035,0.0036,0.9439
1,12,0.0052,0.0049,0.9439
1,13,0.0058,0.0044,0.9439
1,14,0.009,0.0049,0.9439
1,15,0.0051,0.0091,0.9313
1,16,0.0046,0.005,0.9313
1,17,0.0034,0.0081,0.9158
1,18,0.0033,0.0076,0.9283
1,19,0.0036,0.0056,0.9439
1,20,0.0038,0.0055,0.9313
2,1,0.0586,0.0192,0.8975
2,2,0.0311,0.0195,0.9281
2,3,0.02,0.0297,0.8262
2,4,0.0186,0.0172,0.8842
2,5,0.011,0.0282,0.8609
2,6,0.0043,0.0162,0.9073
2,7,0.0074,0.027,0.8787
2,8,0.0054,0.0092,0.9175
2,9,0.0066,0.0148,0.8879
2,10,0.0093,0.0271,0.8787
2,11,0.0068,0.013,0.9073
2,12,0.009,0.0192,0.8879
2,13,0.0048,0.0152,0.9073
2,14,0.0074,0.0177,0.8975
2,15,0.0053,0.0179,0.8879
2,16,0.0097,0.0172,0.8975
2,17,0.0071,0.0183,0.8975
2,18,0.0043,0.0218,0.8787
2,19,0.003,0.02,0.8975
2,20,0.0037,0.015,0.8879
3,1,0.06,0.0223,0.8877
3,2,0.0156,0.0246,0.846
3,3,0.0337,0.0484,0.9313
3,4,0.0129,0.0453,0.846
3,5,0.0176,0.0353,0.9078
3,6,0.0058,0.0142,0.8877
3,7,0.0084,0.0253,0.9313
3,8,0.0221,0.0131,0.9158
3,9,0.0075,0.0149,0.9341
3,10,0.0044,0.0215,0.9313
3,11,0.0101,0.0145,0.9483
3,12,0.0057,0.0136,0.9462
3,13,0.003,0.0123,0.9483
3,14,0.0027,0.0144,0.9341
3,15,0.0024,0.0161,0.9462
3,16,0.0064,0.0138,0.9462
3,17,0.0026,0.0167,0.9483
3,18,0.0021,0.0135,0.9193
3,19,0.0038,0.0098,0.9483
3,20,0.003,0.0148,0.9483
4,1,0.0603,0.0507,0.8709
4,2,0.0288,0.0288,0.8597
4,3,0.0156,0.029,0.9039
4,4,0.0345,0.0263,0.8378
4,5,0.0105,0.03,0.8996
4,6,0.0058,0.0403,0.8948
4,7,0.0059,0.0428,0.8768
4,8,0.0102,0.0399,0.8877
4,9,0.0059,0.0354,0.8238
4,10,0.005,0.0403,0.8709
4,11,0.0057,0.0311,0.9039
4,12,0.0053,0.0426,0.8825
4,13,0.0189,0.0438,0.8647
4,14,0.0022,0.0465,0.8647
4,15,0.0113,0.053,0.8578
4,16,0.0024,0.0418,0.8996
4,17,0.0053,0.0425,0.8825
4,18,0.0042,0.0525,0.8578
4,19,0.0034,0.0525,0.8578
4,20,0.0034,0.0413,0.8768
5,1,0.0587,0.0236,0.8996
5,2,0.026,0.0242,0.7945
5,3,0.026,0.0606,0.8948
5,4,0.0158,0.0343,0.8291
5,5,0.0092,0.0381,0.8924
5,6,0.008,0.0394,0.8551
5,7,0.0078,0.0464,0.8825
5,8,0.0095,0.0363,0.8708
5,9,0.0052,0.0387,0.8764
5,10,0.0044,0.0357,0.8647
5,11,0.0048,0.0369,0.8647
5,12,0.0039,0.033,0.9039
5,13,0.0046,0.0374,0.8877
5,14,0.0026,0.044,0.8709
5,15,0.0038,0.0364,0.9039
5,16,0.0067,0.0336,0.8814
5,17,0.0112,0.0424,0.8647
5,18,0.0038,0.0335,0.8877
5,19,0.0054,0.0524,0.8647
5,20,0.0121,0.0406,0.8996
6,1,0.074,0.012,0.8757
6,2,0.0269,0.0221,0.8747
6,3,0.0471,0.0336,0.8479
6,4,0.0131,0.0156,0.9146
6,5,0.0131,0.0071,0.939
6,6,0.014,0.0059,0.9483
6,7,0.0089,0.0077,0.9254
6,8,0.0045,0.005,0.9605
6,9,0.0096,0.0122,0.9175
6,10,0.0056,0.0063,0.9483
6,11,0.0068,0.0104,0.9005
6,12,0.011,0.0146,0.8787
6,13,0.0041,0.0062,0.9605
6,14,0.0036,0.0078,0.9483
6,15,0.0054,0.0076,0.9483
6,16,0.0026,0.0093,0.9367
6,17,0.0023,0.0075,0.9483
6,18,0.0018,0.0067,0.9483
6,19,0.0086,0.0088,0.9483
6,20,0.0041,0.0075,0.9605
7,1,0.0462,0.04,0.8386
7,2,0.0278,0.0368,0.9413
7,3,0.0356,0.021,0.8413
7,4,0.0126,0.0187,0.845
7,5,0.0087,0.0147,0.8703
7,6,0.0149,0.0082,0.8814
7,7,0.0087,0.0101,0.9039
7,8,0.0055,0.0113,0.8996
7,9,0.0052,0.0136,0.8768
7,10,0.0035,0.0107,0.8996
7,11,0.0049,0.0121,0.9119
7,12,0.0042,0.0115,0.8996
7,13,0.0094,0.0114,0.9119
7,14,0.0049,0.0137,0.8948
7,15,0.0071,0.0129,0.9119
7,16,0.0081,0.0119,0.9039
7,17,0.0026,0.0121,0.9283
7,18,0.0056,0.013,0.9039
7,19,0.0033,0.0127,0.9119
7,20,0.0118,0.0115,0.9158
8,1,0.0559,0.0405,0.8508
8,2,0.021,0.0401,0.8606
8,3,0.0215,0.0353,0.8316
8,4,0.02,0.0407,0.8764
8,5,0.0107,0.0412,0.8386
8,6,0.0047,0.0423,0.8709
8,7,0.0072,0.0414,0.8597
8,8,0.009,0.0375,0.8877
8,9,0.0061,0.0468,0.8877
8,10,0.0046,0.0503,0.8877
8,11,0.0054,0.0511,0.8877
8,12,0.0111,0.0431,0.8655
8,13,0.0027,0.0438,0.8877
8,14,0.0031,0.0438,0.8764
8,15,0.0042,0.0495,0.8764
8,16,0.006,0.0458,0.8764
8,17,0.003,0.0484,0.8877
8,18,0.0046,0.039,0.8655
8,19,0.0038,0.0453,0.8877
8,20,0.0041,0.0531,0.8877
9,1,0.0643,0.0177,0.8877
9,2,0.0182,0.0209,0.8825
9,3,0.0227,0.0237,0.8647
9,4,0.0089,0.0199,0.8709
9,5,0.011,0.0166,0.7843
9,6,0.0061,0.0218,0.8346
9,7,0.0042,0.0194,0.8046
9,8,0.0035,0.0151,0.8422
9,9,0.0052,0.0162,0.8597
9,10,0.0115,0.0117,0.8708
9,11,0.0069,0.0151,0.8597
9,12,0.0027,0.0151,0.8764
9,13,0.0027,0.0166,0.8532
9,14,0.0041,0.0164,0.8597
9,15,0.0032,0.0135,0.8655
9,16,0.0042,0.0143,0.9039
9,17,0.0092,0.0137,0.8532
9,18,0.0066,0.0099,0.8877
9,19,0.006,0.0108,0.8551
9,20,0.0049,0.012,0.8924
10,1,0.0616,0.0148,0.9225
10,2,0.0299,0.017,0.8532
10,3,0.0192,0.0173,0.8709
10,4,0.0151,0.0122,0.9225
10,5,0.0104,0.008,0.9113
10,6,0.0072,0.0131,0.9146
10,7,0.0064,0.0118,0.962
10,8,0.0063,0.0087,0.9193
10,9,0.0105,0.0125,0.9503
10,10,0.0055,0.0144,0.9281
10,11,0.0094,0.017,0.9254
