Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
8,8,0.0032,0.0299,0.8924
8,9,0.0026,0.0299,0.8924
8,10,0.0017,0.0297,0.8924
8,11,0.0037,0.0293,0.8924
8,12,0.0048,0.0274,0.8924
8,13,0.0009,0.0256,0.8924
8,14,0.0011,0.028,0.8924
8,15,0.0011,0.026,0.8814
8,16,0.0032,0.0265,0.8708
8,17,0.001,0.0276,0.8924
8,18,0.002,0.0277,0.8924
8,19,0.0018,0.0268,0.8924
8,20,0.0021,0.0264,0.8924
9,1,0.0621,0.0297,0.8578
9,2,0.0123,0.0297,0.8578
9,3,0.0069,0.0258,0.8379
9,4,0.003,0.0372,0.8825
9,5,0.0026,0.02,0.8655
9,6,0.0012,0.0358,0.8825
9,7,0.0009,0.0246,0.8709
9,8,0.001,0.031,0.8825
9,9,0.0003,0.0359,0.8825
9,10,0.0043,0.0234,0.8814
9,11,0.0017,0.0299,0.8597
9,12,0.0009,0.0424,0.8825
9,13,0.001,0.0392,0.8825
9,14,0.0005,0.041,0.8825
9,15,0.0004,0.028,0.8825
9,16,0.0011,0.03,0.8825
9,17,0.0044,0.0314,0.8825
9,18,0.0007,0.0234,0.8709
9,19,0.001,0.0274,0.8709
9,20,0.0016,0.0237,0.8709
10,1,0.062,0.0138,0.9225
10,2,0.0169,0.0167,0.9193
10,3,0.0108,0.0105,0.9113
10,4,0.0027,0.0131,0.9341
10,5,0.0018,0.0117,0.9341
10,6,0.0038,0.019,0.9225
10,7,0.0014,0.0104,0.9341
10,8,0.0022,0.0134,0.9341
10,9,0.002,0.0112,0.9341
10,10,0.0026,0.0127,0.9367
10,11,0.0051,0.0146,0.8801
10,12,0.0014,0.015,0.894
10,13,0.0006,0.0097,0.9341
10,14,0.0018,0.0095,0.9341
10,15,0.0016,0.0089,0.9341
10,16,0.0022,0.009,0.9341
10,17,0.0016,0.0107,0.9225
10,18,0.0037,0.0117,0.9225
10,19,0.0093,0.0135,0.9254
10,20,0.0011,0.011,0.9341
11,1,0.0608,0.0124,0.9605
11,2,0.018,0.0187,0.894
11,3,0.0061,0.0185,0.9605
11,4,0.0035,0.0132,0.9462
11,5,0.0028,0.0127,0.9483
11,6,0.0011,0.0163,0.9719
11,7,0.02,0.009,0.9341
11,8,0.0022,0.009,0.9588
11,9,0.0018,0.0122,0.9483
11,10,0.0022,0.0123,0.9462
11,11,0.0022,0.0127,0.9462
11,12,0.0009,0.0123,0.9462
11,13,0.0015,0.0118,0.9462
11,14,0.0027,0.0125,0.9483
11,15,0.0013,0.0108,0.9462
11,16,0.0008,0.0131,0.9462
11,17,0.0029,0.0122,0.9605
11,18,0.0009,0.0121,0.9483
11,19,0.0008,0.0123,0.9462
11,20,0.0009,0.0118,0.9462
12,1,0.0571,0.0192,0.8703
12,2,0.0124,0.0144,0.9283
12,3,0.0082,0.0195,0.9313
12,4,0.0104,0.0251,0.9313
12,5,0.0036,0.0277,0.9439
12,6,0.0042,0.0341,0.9313
12,7,0.0042,0.0247,0.9313
12,8,0.0025,0.0272,0.9158
12,9,0.0007,0.032,0.9158
12,10,0.0007,0.0307,0.9158
12,11,0.0022,0.03,0.9313
12,12,0.0007,0.0264,0.9313
12,13,0.001,0.0274,0.9313
12,14,0.001,0.0283,0.9313
12,15,0.0016,0.024,0.9313
12,16,0.0007,0.0276,0.9313
12,17,0.0011,0.0274,0.9313
12,18,0.0015,0.0314,0.9283
12,19,0.0007,0.0235,0.9313
12,20,0.0015,0.0309,0.9313
