Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
3,17,0.0004,0.1048,0.6905,0.8579
3,18,0.0003,0.1046,0.6837,0.8579
3,19,0.0002,0.1049,0.6545,0.8415
3,20,0.0002,0.0984,0.7243,0.8689
3,21,0.0001,0.0978,0.6565,0.847
3,22,0.0001,0.1031,0.6898,0.8579
3,23,0.0005,0.1054,0.7136,0.8689
3,24,0.0001,0.1067,0.6843,0.8579
3,25,0.0002,0.1004,0.6972,0.8579
3,26,0.0002,0.0996,0.7077,0.8634
3,27,0.0004,0.1093,0.68,0.8579
3,28,0.0037,0.101,0.7112,0.8689
3,29,0.0002,0.1029,0.6805,0.8525
3,30,0.0002,0.1053,0.6905,0.8579
3,31,0.0003,0.0958,0.7029,0.8579
3,32,0.0003,0.1079,0.6623,0.8525
3,33,0.0002,0.1065,0.701,0.8634
3,34,0.0002,0.0929,0.6722,0.8525
3,35,0.0005,0.1108,0.6931,0.8579
3,36,0.0002,0.1151,0.6812,0.8525
3,37,0.0002,0.1045,0.7178,0.8634
3,38,0.0002,0.1046,0.7051,0.8634
3,39,0.0004,0.1159,0.6939,0.8634
3,40,0.0002,0.1002,0.7262,0.8689
3,41,0.0002,0.0935,0.6998,0.8525
3,42,0.0003,0.1076,0.695,0.8579
3,43,0.0002,0.0958,0.6522,0.847
3,44,0.0002,0.109,0.7112,0.8689
3,45,0.0002,0.1086,0.6805,0.8525
3,46,0.0002,0.106,0.7178,0.8634
3,47,0.0002,0.0939,0.6976,0.8634
3,48,0.0002,0.124,0.6922,0.8634
3,49,0.0002,0.1072,0.7359,0.8743
3,50,0.0003,0.1036,0.6788,0.847
4,1,0.2063,0.1294,0.5777,0.8361
4,2,0.0774,0.1606,0.675,0.8033
4,3,0.0379,0.4792,0.5795,0.6339
4,4,0.0224,0.1428,0.7019,0.8579
4,5,0.004,0.1624,0.6915,0.8415
4,6,0.0022,0.1262,0.6856,0.8525
4,7,0.0043,0.1312,0.6831,0.8361
4,8,0.0014,0.1325,0.7054,0.8689
4,9,0.0005,0.136,0.6895,0.8525
4,10,0.0009,0.1499,0.7021,0.8525
4,11,0.0004,0.1411,0.7103,0.8634
4,12,0.0004,0.152,0.6728,0.8251
4,13,0.0002,0.1303,0.7282,0.8634
4,14,0.0003,0.1309,0.7345,0.8689
4,15,0.0002,0.1401,0.7078,0.8525
4,16,0.0005,0.1345,0.714,0.8525
4,17,0.0004,0.1627,0.6915,0.8415
4,18,0.0003,0.1572,0.6967,0.847
4,19,0.0003,0.1367,0.7103,0.8634
4,20,0.003,0.1787,0.6728,0.8251
4,21,0.0009,0.1822,0.6765,0.8251
4,22,0.0006,0.1709,0.7105,0.8415
4,23,0.0002,0.1586,0.6918,0.8361
4,24,0.0003,0.1586,0.6914,0.8251
4,25,0.0002,0.162,0.6669,0.8251
4,26,0.0002,0.1524,0.714,0.8525
4,27,0.0002,0.1538,0.7032,0.8415
4,28,0.0003,0.1673,0.6864,0.8361
4,29,0.0003,0.1662,0.6936,0.847
4,30,0.0003,0.1519,0.698,0.8361
4,31,0.0002,0.1669,0.6883,0.8415
4,32,0.0002,0.1698,0.6864,0.8361
4,33,0.0002,0.1642,0.6967,0.847
4,34,0.0002,0.1593,0.7004,0.8415
4,35,0.0002,0.168,0.6967,0.847
4,36,0.0002,0.1543,0.6814,0.8306
4,37,0.0003,0.1695,0.7156,0.847
4,38,0.0002,0.148,0.6961,0.8525
4,39,0.0003,0.1592,0.678,0.8306
4,40,0.0002,0.1643,0.6814,0.8306
4,41,0.0002,0.1547,0.6936,0.847
4,42,0.0003,0.1767,0.7076,0.8579
4,43,0.0005,0.1554,0.6814,0.8306
4,44,0.0002,0.1659,0.6864,0.8361
4,45,0.0001,0.1592,0.699,0.8525
4,46,0.0003,0.1665,0.6814,0.8306
4,47,0.0003,0.1575,0.6734,0.8361
4,48,0.0003,0.172,0.6814,0.8306
4,49,0.0012,0.1797,0.6864,0.8361
4,50,0.0002,0.1512,0.6936,0.847
