Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
2,27,0.0007,0.0135,0.9367,0.9727
2,28,0.0004,0.0121,0.9367,0.9727
2,29,0.0021,0.0151,0.9254,0.9672
2,30,0.0019,0.017,0.9146,0.9617
2,31,0.0007,0.0139,0.9254,0.9672
2,32,0.0005,0.0138,0.9146,0.9617
2,33,0.0005,0.0155,0.9146,0.9617
2,34,0.0004,0.0142,0.9367,0.9727
2,35,0.0006,0.013,0.9254,0.9672
2,36,0.0005,0.0134,0.9483,0.9781
2,37,0.0006,0.0171,0.9146,0.9617
2,38,0.0012,0.0146,0.9254,0.9672
2,39,0.0004,0.0164,0.9041,0.9563
2,40,0.0006,0.0173,0.9146,0.9617
3,1,0.064,0.0315,0.8996,0.9617
3,2,0.0097,0.0381,0.8996,0.9617
3,3,0.0074,0.0323,0.8825,0.9563
3,4,0.0057,0.0348,0.8877,0.9563
3,5,0.0031,0.0324,0.8996,0.9617
3,6,0.0093,0.0196,0.8708,0.9454
3,7,0.0038,0.026,0.9158,0.9672
3,8,0.0046,0.0193,0.8764,0.9508
3,9,0.0008,0.0208,0.8764,0.9508
3,10,0.0037,0.0356,0.8996,0.9617
3,11,0.0011,0.0237,0.9039,0.9617
3,12,0.001,0.0311,0.9039,0.9617
3,13,0.001,0.0316,0.8996,0.9617
3,14,0.0011,0.0254,0.9039,0.9617
3,15,0.0026,0.0371,0.8996,0.9617
3,16,0.0011,0.0284,0.9039,0.9617
3,17,0.001,0.025,0.9039,0.9617
3,18,0.0021,0.0283,0.9158,0.9672
3,19,0.0007,0.0311,0.9158,0.9672
3,20,0.0015,0.0356,0.9158,0.9672
3,21,0.0023,0.031,0.9158,0.9672
3,22,0.0012,0.0285,0.9158,0.9672
3,23,0.0007,0.0303,0.9158,0.9672
3,24,0.001,0.0404,0.8996,0.9617
3,25,0.004,0.0364,0.8996,0.9617
3,26,0.0019,0.0364,0.8996,0.9617
3,27,0.0007,0.0278,0.9158,0.9672
3,28,0.001,0.0363,0.8996,0.9617
3,29,0.0008,0.033,0.9158,0.9672
3,30,0.0122,0.0359,0.8996,0.9617
3,31,0.0041,0.0281,0.9039,0.9617
3,32,0.0009,0.0374,0.9158,0.9672
3,33,0.0008,0.0419,0.8996,0.9617
3,34,0.001,0.041,0.8996,0.9617
3,35,0.0006,0.0371,0.9158,0.9672
3,36,0.0008,0.0288,0.9158,0.9672
3,37,0.0007,0.0342,0.9158,0.9672
3,38,0.0122,0.033,0.9158,0.9672
3,39,0.0017,0.0341,0.9158,0.9672
3,40,0.0045,0.0336,0.9158,0.9672
4,1,0.048,0.046,0.8578,0.9508
4,2,0.0145,0.0233,0.8708,0.9454
4,3,0.0055,0.0376,0.9119,0.9672
4,4,0.0082,0.0303,0.8924,0.9563
4,5,0.0045,0.0391,0.9119,0.9672
4,6,0.0011,0.0386,0.9119,0.9672
4,7,0.0033,0.0458,0.9119,0.9672
4,8,0.001,0.0269,0.9283,0.9727
4,9,0.0015,0.0369,0.9119,0.9672
4,10,0.0014,0.0326,0.9283,0.9727
4,11,0.0012,0.0411,0.9119,0.9672
4,12,0.0005,0.0312,0.9283,0.9727
4,13,0.0007,0.0423,0.9119,0.9672
4,14,0.0015,0.022,0.9158,0.9672
4,15,0.0027,0.0288,0.9158,0.9672
4,16,0.0011,0.0535,0.9119,0.9672
4,17,0.0012,0.0305,0.9283,0.9727
4,18,0.0022,0.0373,0.9119,0.9672
4,19,0.0016,0.0286,0.9158,0.9672
4,20,0.0007,0.0263,0.9158,0.9672
4,21,0.0005,0.0256,0.9439,0.9781
4,22,0.0013,0.0297,0.9119,0.9672
4,23,0.0019,0.028,0.9158,0.9672
4,24,0.0004,0.0275,0.9158,0.9672
4,25,0.0028,0.0339,0.9283,0.9727
4,26,0.0014,0.0225,0.9193,0.9672
4,27,0.0028,0.026,0.9158,0.9672
4,28,0.0102,0.0234,0.9039,0.9617
4,29,0.0005,0.0353,0.9283,0.9727
4,30,0.0011,0.0331,0.9283,0.9727
4,31,0.0014,0.0325,0.9283,0.9727
4,32,0.0006,0.0349,0.9283,0.9727
4,33,0.0004,0.0333,0.9283,0.9727
4,34,0.0008,0.0221,0.9193,0.9672
4,35,0.0004,0.0283,0.9158,0.9672
4,36,0.0005,0.0319,0.9283,0.9727
4,37,0.0008,0.0402,0.9119,0.9672
4,38,0.0007,0.0363,0.9283,0.9727
4,39,0.0007,0.0355,0.9283,0.9727
4,40,0.0006,0.0351,0.9283,0.9727
5,1,0.0431,0.01,0.9313,0.9727
5,2,0.0198,0.0097,0.9439,0.9781
5,3,0.0175,0.008,0.9313,0.9727
5,4,0.0091,0.0153,0.9039,0.9617
5,5,0.0053,0.0087,0.9313,0.9727
5,6,0.003,0.0082,0.9313,0.9727
5,7,0.0024,0.0088,0.9078,0.9617
5,8,0.0041,0.0105,0.9439,0.9781
5,9,0.0029,0.0091,0.9313,0.9727
5,10,0.0017,0.0096,0.9193,0.9672
5,11,0.0018,0.0088,0.9193,0.9672
5,12,0.0023,0.009,0.9193,0.9672
5,13,0.001,0.0085,0.9193,0.9672
5,14,0.0017,0.0079,0.9078,0.9617
5,15,0.002,0.0095,0.9439,0.9781
5,16,0.0013,0.0071,0.9078,0.9617
5,17,0.0011,0.01,0.9439,0.9781
5,18,0.0015,0.0092,0.9313,0.9727
5,19,0.0009,0.0107,0.9439,0.9781
5,20,0.0017,0.0085,0.9439,0.9781
5,21,0.0009,0.0087,0.9313,0.9727
5,22,0.0057,0.0088,0.9193,0.9672
5,23,0.0133,0.0079,0.9193,0.9672
5,24,0.0012,0.0089,0.9439,0.9781
5,25,0.0033,0.0075,0.9078,0.9617
5,26,0.0013,0.0074,0.9078,0.9617
5,27,0.0013,0.0077,0.8967,0.9563
5,28,0.0009,0.0097,0.9439,0.9781
5,29,0.012,0.0098,0.9439,0.9781
5,30,0.0009,0.0073,0.8967,0.9563
5,31,0.0008,0.0096,0.9439,0.9781
5,32,0.0015,0.0115,0.9439,0.9781
5,33,0.002,0.0093,0.9439,0.9781
5,34,0.0027,0.0088,0.9313,0.9727
5,35,0.0021,0.0085,0.9193,0.9672
5,36,0.0017,0.0087,0.9078,0.9617
5,37,0.0013,0.011,0.9439,0.9781
5,38,0.0008,0.0079,0.9193,0.9672
5,39,0.0106,0.0081,0.8967,0.9563
5,40,0.0013,0.0092,0.9078,0.9617
6,1,0.0691,0.008,0.9119,0.9672
6,2,0.0149,0.0084,0.9588,0.9836
6,3,0.0119,0.0099,0.9462,0.9781
6,4,0.0153,0.0087,0.9313,0.9727
6,5,0.0032,0.0078,0.9439,0.9781
6,6,0.0046,0.0095,0.9439,0.9781
6,7,0.0045,0.0083,0.9439,0.9781
6,8,0.003,0.0114,0.9367,0.9727
6,9,0.0033,0.0087,0.9313,0.9727
6,10,0.0052,0.0066,0.9313,0.9727
6,11,0.0013,0.0086,0.9313,0.9727
6,12,0.0011,0.0097,0.9367,0.9727
6,13,0.0015,0.0099,0.9605,0.9836
6,14,0.0013,0.007,0.9313,0.9727
6,15,0.0012,0.0086,0.9605,0.9836
6,16,0.0008,0.0086,0.9605,0.9836
6,17,0.002,0.008,0.9462,0.9781
6,18,0.001,0.0078,0.9313,0.9727
6,19,0.0027,0.0071,0.9313,0.9727
6,20,0.0012,0.0085,0.9462,0.9781
6,21,0.003,0.0098,0.9313,0.9727
6,22,0.0021,0.0077,0.9313,0.9727
6,23,0.0024,0.0075,0.9462,0.9781
6,24,0.0008,0.0079,0.9605,0.9836
6,25,0.0006,0.0092,0.9605,0.9836
6,26,0.0014,0.0071,0.9439,0.9781
6,27,0.0008,0.0084,0.9313,0.9727
6,28,0.0013,0.0074,0.9439,0.9781
6,29,0.001,0.0079,0.9313,0.9727
6,30,0.0008,0.0069,0.9439,0.9781
6,31,0.0012,0.0088,0.9313,0.9727
6,32,0.0009,0.0076,0.9313,0.9727
6,33,0.0007,0.0081,0.9313,0.9727
6,34,0.0008,0.0099,0.9313,0.9727
6,35,0.0008,0.0069,0.9313,0.9727
6,36,0.0008,0.007,0.9439,0.9781
6,37,0.0009,0.0081,0.9313,0.9727
6,38,0.0007,0.0086,0.9313,0.9727
6,39,0.0012,0.0089,0.9605,0.9836
6,40,0.0007,0.0084,0.9439,0.9781
7,1,0.0662,0.0137,0.8703,0.9563
7,2,0.0182,0.0086,0.9158,0.9672
7,3,0.006,0.0194,0.8948,0.9617
7,4,0.0081,0.0121,0.9039,0.9617
7,5,0.0023,0.0218,0.9413,0.9781
7,6,0.006,0.0143,0.8709,0.9508
7,7,0.0065,0.0151,0.9158,0.9672
7,8,0.0015,0.0077,0.9158,0.9672
7,9,0.0009,0.0085,0.9158,0.9672
7,10,0.0017,0.0083,0.957,0.9836
7,11,0.001,0.0153,0.9248,0.9727
7,12,0.0009,0.0064,0.9313,0.9727
7,13,0.0014,0.0072,0.9439,0.9781
7,14,0.0018,0.0116,0.9248,0.9727
7,15,0.0007,0.0074,0.9313,0.9727
7,16,0.0016,0.0066,0.9283,0.9727
7,17,0.0006,0.0052,0.9439,0.9781
7,18,0.0004,0.0093,0.9413,0.9781
7,19,0.0006,0.0142,0.9248,0.9727
7,20,0.0006,0.0051,0.9283,0.9727
7,21,0.0007,0.0065,0.9439,0.9781
7,22,0.0024,0.0075,0.9283,0.9727
7,23,0.0011,0.0099,0.9248,0.9727
7,24,0.0007,0.0166,0.9248,0.9727
7,25,0.0017,0.0077,0.9439,0.9781
7,26,0.0015,0.0154,0.9248,0.9727
7,27,0.0004,0.0063,0.9439,0.9781
7,28,0.0008,0.0085,0.9439,0.9781
7,29,0.0006,0.0121,0.9248,0.9727
7,30,0.0005,0.0074,0.9439,0.9781
7,31,0.0005,0.0061,0.9439,0.9781
7,32,0.0022,0.0098,0.9119,0.9672
7,33,0.0005,0.0132,0.9248,0.9727
7,34,0.0006,0.0128,0.9248,0.9727
7,35,0.0004,0.0077,0.9283,0.9727
7,36,0.0005,0.009,0.9283,0.9727
7,37,0.0005,0.0065,0.9439,0.9781
7,38,0.0011,0.0087,0.9119,0.9672
7,39,0.0012,0.0082,0.9119,0.9672
7,40,0.0013,0.0083,0.9283,0.9727
8,1,0.0563,0.0208,0.8709,0.9508
8,2,0.0121,0.0241,0.9039,0.9617
8,3,0.0073,0.0195,0.8924,0.9563
8,4,0.0093,0.0176,0.8764,0.9508
8,5,0.0033,0.0181,0.8924,0.9563
8,6,0.0041,0.0143,0.8606,0.9399
8,7,0.0137,0.0174,0.8606,0.9399
8,8,0.0034,0.0202,0.8764,0.9508
8,9,0.0021,0.0191,0.8508,0.9344
8,10,0.0015,0.0181,0.8606,0.9399
8,11,0.0009,0.0199,0.8606,0.9399
8,12,0.001,0.0191,0.8708,0.9454
8,13,0.0011,0.0206,0.8877,0.9563
8,14,0.0024,0.0171,0.8924,0.9563
8,15,0.0014,0.0196,0.8814,0.9508
8,16,0.0024,0.0196,0.8814,0.9508
8,17,0.0008,0.0212,0.8924,0.9563
8,18,0.0009,0.0185,0.8814,0.9508
8,19,0.0022,0.0187,0.8814,0.9508
8,20,0.0011,0.0225,0.9039,0.9617
8,21,0.001,0.0176,0.8814,0.9508
8,22,0.0021,0.0196,0.8924,0.9563
8,23,0.0012,0.0225,0.8322,0.9235
8,24,0.0025,0.0197,0.8606,0.9399
8,25,0.0018,0.0193,0.8508,0.9344
8,26,0.0103,0.0194,0.8708,0.9454
8,27,0.0028,0.02,0.8606,0.9399
8,28,0.0009,0.0189,0.8508,0.9344
8,29,0.0018,0.0207,0.8708,0.9454
8,30,0.001,0.0191,0.8764,0.9508
8,31,0.0012,0.0177,0.8708,0.9454
8,32,0.0017,0.0213,0.8814,0.9508
8,33,0.0008,0.0185,0.8708,0.9454
8,34,0.0019,0.0188,0.9039,0.9617
8,35,0.0016,0.0182,0.8708,0.9454
8,36,0.0107,0.019,0.8708,0.9454
8,37,0.0011,0.0231,0.8877,0.9563
8,38,0.0016,0.0209,0.8606,0.9399
8,39,0.0012,0.0194,0.8708,0.9454
8,40,0.0011,0.0189,0.8606,0.9399
9,1,0.0511,0.0271,0.8948,0.9617
9,2,0.0265,0.0204,0.8709,0.9508
9,3,0.0086,0.0286,0.9119,0.9672
9,4,0.0031,0.0302,0.8996,0.9617
9,5,0.0017,0.0381,0.9119,0.9672
9,6,0.0044,0.0227,0.8996,0.9617
9,7,0.0027,0.0263,0.9158,0.9672
9,8,0.0021,0.0286,0.8996,0.9617
9,9,0.0024,0.0363,0.8996,0.9617
9,10,0.0016,0.0351,0.8996,0.9617
9,11,0.0011,0.0352,0.8996,0.9617
9,12,0.001,0.0284,0.8996,0.9617
9,13,0.0009,0.0306,0.8996,0.9617
9,14,0.001,0.0329,0.8996,0.9617
9,15,0.0007,0.0389,0.9119,0.9672
9,16,0.0006,0.0286,0.8996,0.9617
9,17,0.0013,0.0292,0.8996,0.9617
9,18,0.0007,0.0304,0.8996,0.9617
9,19,0.0007,0.029,0.8996,0.9617
9,20,0.001,0.032,0.8996,0.9617
9,21,0.0027,0.0489,0.8948,0.9617
9,22,0.0006,0.0354,0.8996,0.9617
9,23,0.0018,0.0303,0.8996,0.9617
9,24,0.001,0.0449,0.9119,0.9672
9,25,0.0006,0.0286,0.8877,0.9563
9,26,0.0004,0.0371,0.8996,0.9617
9,27,0.0161,0.0383,0.9119,0.9672
9,28,0.0042,0.0331,0.8996,0.9617
9,29,0.0016,0.0362,0.8996,0.9617
9,30,0.0096,0.0347,0.8996,0.9617
9,31,0.0008,0.0256,0.8877,0.9563
9,32,0.0012,0.0393,0.8996,0.9617
9,33,0.0022,0.0428,0.9119,0.9672
9,34,0.0131,0.0318,0.8996,0.9617
9,35,0.0029,0.0411,0.9119,0.9672
9,36,0.0015,0.0346,0.9119,0.9672
9,37,0.0006,0.0395,0.8996,0.9617
9,38,0.0007,0.0292,0.8996,0.9617
9,39,0.002,0.044,0.9119,0.9672
9,40,0.0022,0.0245,0.8996,0.9617
10,1,0.0668,0.0143,0.9462,0.9781
10,2,0.018,0.0149,0.9225,0.9672
10,3,0.0048,0.0098,0.9341,0.9727
10,4,0.0023,0.0151,0.9225,0.9672
10,5,0.0044,0.014,0.9225,0.9672
10,6,0.0058,0.0144,0.9225,0.9672
10,7,0.0026,0.0127,0.9225,0.9672
10,8,0.0011,0.0111,0.9341,0.9727
10,9,0.0009,0.0115,0.9341,0.9727
10,10,0.0064,0.0133,0.9341,0.9727
10,11,0.0012,0.0146,0.9367,0.9727
10,12,0.005,0.0114,0.9341,0.9727
10,13,0.001,0.0123,0.9341,0.9727
10,14,0.001,0.0111,0.9341,0.9727
10,15,0.0026,0.013,0.9341,0.9727
10,16,0.0015,0.0114,0.9341,0.9727
10,17,0.0014,0.0129,0.9225,0.9672
10,18,0.0012,0.013,0.9483,0.9781
10,19,0.002,0.0113,0.9341,0.9727
10,20,0.0009,0.015,0.9254,0.9672
10,21,0.001,0.0116,0.9341,0.9727
10,22,0.0014,0.0127,0.9341,0.9727
10,23,0.0009,0.0129,0.9341,0.9727
10,24,0.0009,0.0122,0.9341,0.9727
10,25,0.002,0.0123,0.9483,0.9781
10,26,0.0015,0.0116,0.9341,0.9727
10,27,0.0009,0.0107,0.9341,0.9727
10,28,0.0009,0.0112,0.9341,0.9727
10,29,0.0018,0.0126,0.9341,0.9727
10,30,0.0009,0.0132,0.9341,0.9727
10,31,0.0026,0.0125,0.9341,0.9727
10,32,0.001,0.0108,0.9483,0.9781
10,33,0.0026,0.0134,0.9341,0.9727
10,34,0.0012,0.0125,0.9341,0.9727
10,35,0.001,0.0108,0.9341,0.9727
10,36,0.0012,0.0123,0.9341,0.9727
10,37,0.0014,0.0112,0.9341,0.9727
10,38,0.0011,0.0119,0.9341,0.9727
10,39,0.0035,0.0129,0.9341,0.9727
10,40,0.002,0.0133,0.9341,0.9727
11,1,0.0822,0.0221,0.9041,0.9563
11,2,0.0196,0.0353,0.8655,0.9344
11,3,0.0103,0.0085,0.9462,0.9781
11,4,0.0047,0.0133,0.9605,0.9836
11,5,0.0163,0.0104,0.9483,0.9781
11,6,0.0024,0.0116,0.9341,0.9727
11,7,0.0014,0.0104,0.9193,0.9672
11,8,0.0021,0.0133,0.9313,0.9727
11,9,0.0012,0.0116,0.9313,0.9727
11,10,0.0009,0.0141,0.9483,0.9781
11,11,0.0019,0.0115,0.9439,0.9781
11,12,0.001,0.0139,0.9605,0.9836
11,13,0.0032,0.0148,0.9462,0.9781
11,14,0.0011,0.0147,0.9483,0.9781
11,15,0.0008,0.016,0.9367,0.9727
11,16,0.004,0.0144,0.9462,0.9781
11,17,0.0006,0.0149,0.9225,0.9672
11,18,0.0009,0.0144,0.9462,0.9781
11,19,0.001,0.0134,0.9588,0.9836
11,20,0.0006,0.0133,0.9462,0.9781
11,21,0.0013,0.0122,0.9462,0.9781
11,22,0.0008,0.0174,0.9146,0.9617
11,23,0.0007,0.0136,0.9462,0.9781
11,24,0.0031,0.0153,0.9367,0.9727
11,25,0.0007,0.0154,0.9254,0.9672
11,26,0.0018,0.0176,0.9146,0.9617
11,27,0.0037,0.0158,0.9254,0.9672
11,28,0.0006,0.0154,0.9483,0.9781
11,29,0.0085,0.0136,0.9588,0.9836
11,30,0.0006,0.0176,0.9146,0.9617
11,31,0.0007,0.0136,0.9605,0.9836
11,32,0.0006,0.0151,0.9588,0.9836
11,33,0.0006,0.0134,0.9462,0.9781
11,34,0.0032,0.0173,0.9367,0.9727
11,35,0.0012,0.0126,0.9462,0.9781
11,36,0.0007,0.0146,0.9367,0.9727
11,37,0.0008,0.0155,0.9588,0.9836
11,38,0.0008,0.013,0.9588,0.9836
11,39,0.0008,0.014,0.9605,0.9836
11,40,0.0007,0.0167,0.9254,0.9672
12,1,0.0537,0.0285,0.8768,0.9563
12,2,0.0179,0.0207,0.8948,0.9617
12,3,0.0134,0.0196,0.8709,0.9508
12,4,0.006,0.0421,0.9158,0.9672
12,5,0.0057,0.0244,0.9158,0.9672
12,6,0.0017,0.0198,0.9119,0.9672
12,7,0.0054,0.0166,0.9283,0.9727
12,8,0.0014,0.0137,0.9313,0.9727
12,9,0.0028,0.0128,0.9119,0.9672
12,10,0.0036,0.025,0.9283,0.9727
12,11,0.0007,0.0179,0.9283,0.9727
12,12,0.0006,0.0212,0.9283,0.9727
12,13,0.0035,0.0136,0.9283,0.9727
12,14,0.0006,0.0272,0.9283,0.9727
12,15,0.0004,0.017,0.9283,0.9727
12,16,0.0012,0.0124,0.9283,0.9727
12,17,0.0006,0.017,0.9283,0.9727
12,18,0.0004,0.0238,0.9283,0.9727
12,19,0.001,0.0184,0.9283,0.9727
12,20,0.0006,0.0252,0.9283,0.9727
12,21,0.0013,0.0197,0.9283,0.9727
12,22,0.0007,0.0204,0.9283,0.9727
12,23,0.0006,0.0227,0.9283,0.9727
12,24,0.0005,0.0172,0.9283,0.9727
12,25,0.0007,0.0237,0.9283,0.9727
12,26,0.0003,0.0209,0.9283,0.9727
12,27,0.0011,0.0176,0.9283,0.9727
12,28,0.0005,0.0185,0.9283,0.9727
12,29,0.0007,0.021,0.9283,0.9727
12,30,0.0004,0.0163,0.9283,0.9727
12,31,0.0009,0.0237,0.9283,0.9727
12,32,0.001,0.0157,0.9283,0.9727
12,33,0.0007,0.0228,0.9283,0.9727
12,34,0.0003,0.0187,0.9283,0.9727
12,35,0.0006,0.0205,0.9283,0.9727
12,36,0.0004,0.0168,0.9283,0.9727
12,37,0.0004,0.0287,0.9283,0.9727
12,38,0.0005,0.0185,0.9283,0.9727
12,39,0.0007,0.0224,0.9283,0.9727
12,40,0.0003,0.0219,0.9283,0.9727
13,1,0.0626,0.0249,0.8655,0.9454
13,2,0.0126,0.024,0.8647,0.9508
13,3,0.0079,0.0209,0.8967,0.9563
13,4,0.0057,0.0177,0.9193,0.9672
13,5,0.0086,0.0131,0.8597,0.9454
13,6,0.0056,0.0158,0.9158,0.9672
13,7,0.002,0.0195,0.8996,0.9617
13,8,0.0027,0.0147,0.9158,0.9672
13,9,0.0027,0.013,0.9193,0.9672
13,10,0.0031,0.0124,0.9313,0.9727
13,11,0.0015,0.015,0.9158,0.9672
13,12,0.0009,0.0171,0.9158,0.9672
13,13,0.0006,0.0155,0.8996,0.9617
13,14,0.0011,0.0153,0.9158,0.9672
13,15,0.0006,0.0129,0.9158,0.9672
13,16,0.0005,0.0176,0.8996,0.9617
13,17,0.0004,0.0138,0.9158,0.9672
13,18,0.0128,0.0155,0.9158,0.9672
13,19,0.0019,0.0167,0.8996,0.9617
13,20,0.001,0.0141,0.9158,0.9672
13,21,0.0012,0.0213,0.8825,0.9563
13,22,0.0008,0.0211,0.9158,0.9672
13,23,0.001,0.0139,0.9158,0.9672
13,24,0.0025,0.0155,0.9158,0.9672
13,25,0.0022,0.0145,0.9313,0.9727
13,26,0.0013,0.0133,0.9158,0.9672
13,27,0.0022,0.017,0.9158,0.9672
13,28,0.002,0.0164,0.9158,0.9672
13,29,0.0006,0.0152,0.8996,0.9617
13,30,0.0009,0.0138,0.9193,0.9672
13,31,0.0005,0.0171,0.9158,0.9672
13,32,0.0005,0.0173,0.8996,0.9617
13,33,0.0005,0.0158,0.9158,0.9672
13,34,0.0006,0.0132,0.9193,0.9672
13,35,0.0005,0.0181,0.9158,0.9672
13,36,0.0042,0.0164,0.8996,0.9617
13,37,0.0004,0.014,0.9158,0.9672
13,38,0.0018,0.0182,0.8996,0.9617
13,39,0.001,0.0176,0.8996,0.9617
13,40,0.0007,0.015,0.9158,0.9672
14,1,0.0525,0.0155,0.8489,0.9399
14,2,0.0109,0.0128,0.8814,0.9508
14,3,0.0107,0.0114,0.9225,0.9672
14,4,0.0051,0.01,0.9039,0.9617
14,5,0.0038,0.0075,0.9078,0.9617
14,6,0.0052,0.0069,0.9146,0.9617
14,7,0.0015,0.0058,0.9113,0.9617
14,8,0.0021,0.0112,0.9146,0.9617
14,9,0.0036,0.012,0.9146,0.9617
14,10,0.001,0.0066,0.9078,0.9617
14,11,0.0029,0.0077,0.9113,0.9617
14,12,0.0008,0.009,0.9113,0.9617
14,13,0.0019,0.0092,0.9225,0.9672
14,14,0.0012,0.0095,0.9113,0.9617
14,15,0.0017,0.0101,0.9113,0.9617
14,16,0.0011,0.0099,0.9113,0.9617
14,17,0.0008,0.0086,0.9225,0.9672
14,18,0.0012,0.0096,0.9113,0.9617
14,19,0.0011,0.0078,0.9113,0.9617
14,20,0.0008,0.0082,0.9113,0.9617
14,21,0.0008,0.0089,0.9113,0.9617
14,22,0.0018,0.0079,0.9113,0.9617
14,23,0.0018,0.01,0.9113,0.9617
14,24,0.0023,0.0117,0.9254,0.9672
14,25,0.0007,0.0088,0.9113,0.9617
14,26,0.002,0.0111,0.9254,0.9672
14,27,0.0009,0.0089,0.9113,0.9617
14,28,0.0007,0.0089,0.9225,0.9672
14,29,0.0011,0.0089,0.9113,0.9617
14,30,0.0008,0.0096,0.9113,0.9617
14,31,0.0019,0.0088,0.9113,0.9617
14,32,0.0008,0.0091,0.9113,0.9617
14,33,0.002,0.0096,0.9113,0.9617
14,34,0.0009,0.0086,0.9113,0.9617
14,35,0.0007,0.0094,0.9113,0.9617
14,36,0.0019,0.0077,0.9113,0.9617
14,37,0.0024,0.0141,0.9254,0.9672
14,38,0.0026,0.0096,0.9113,0.9617
14,39,0.0009,0.0102,0.9113,0.9617
14,40,0.0025,0.0092,0.9113,0.9617
15,1,0.0629,0.0329,0.8924,0.9563
15,2,0.009,0.0343,0.9193,0.9672
15,3,0.0068,0.0331,0.9313,0.9727
15,4,0.007,0.0212,0.8967,0.9563
15,5,0.0058,0.0264,0.8378,0.9235
15,6,0.0054,0.0257,0.9078,0.9617
15,7,0.0039,0.0302,0.9193,0.9672
15,8,0.0016,0.028,0.9193,0.9672
15,9,0.0034,0.026,0.9193,0.9672
15,10,0.0018,0.0275,0.9193,0.9672
15,11,0.0024,0.0307,0.9313,0.9727
15,12,0.0014,0.0354,0.9313,0.9727
15,13,0.0008,0.0306,0.9313,0.9727
15,14,0.0024,0.032,0.9193,0.9672
15,15,0.003,0.0318,0.9193,0.9672
15,16,0.0014,0.0339,0.9313,0.9727
15,17,0.001,0.0228,0.9078,0.9617
15,18,0.0011,0.0261,0.9078,0.9617
15,19,0.0009,0.0362,0.9313,0.9727
15,20,0.0018,0.0333,0.9193,0.9672
15,21,0.0006,0.0378,0.9313,0.9727
15,22,0.0012,0.0329,0.9313,0.9727
15,23,0.001,0.0295,0.9313,0.9727
15,24,0.0017,0.0365,0.9193,0.9672
15,25,0.0009,0.0326,0.9193,0.9672
15,26,0.0008,0.0388,0.9313,0.9727
