Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
5,33,0.0011,0.0189,0.8924,0.9563
5,34,0.0008,0.0139,0.8924,0.9563
5,35,0.0012,0.0177,0.8924,0.9563
5,36,0.0006,0.0179,0.8924,0.9563
5,37,0.0006,0.0179,0.8924,0.9563
5,38,0.0005,0.0176,0.8924,0.9563
5,39,0.0098,0.0154,0.8814,0.9508
5,40,0.0012,0.0153,0.8814,0.9508
6,1,0.2866,0.2781,0.3632,0.4208
6,2,0.2736,0.2516,0.3827,0.4426
6,3,0.2411,0.0336,0.8842,0.9454
6,4,0.0382,0.0103,0.9367,0.9727
6,5,0.0093,0.0101,0.9113,0.9617
6,6,0.0049,0.0126,0.9483,0.9781
6,7,0.0077,0.0139,0.9588,0.9836
6,8,0.0064,0.0112,0.9113,0.9617
6,9,0.0032,0.0079,0.9439,0.9781
6,10,0.0028,0.0093,0.9313,0.9727
6,11,0.0015,0.0099,0.9313,0.9727
6,12,0.0012,0.0116,0.9483,0.9781
6,13,0.001,0.0107,0.9605,0.9836
6,14,0.0011,0.0088,0.9462,0.9781
6,15,0.0013,0.0112,0.9483,0.9781
6,16,0.0008,0.0108,0.9605,0.9836
6,17,0.003,0.0099,0.9605,0.9836
6,18,0.0013,0.0109,0.9588,0.9836
6,19,0.0033,0.0139,0.9605,0.9836
6,20,0.0012,0.0128,0.9462,0.9781
6,21,0.0041,0.0151,0.9462,0.9781
6,22,0.0011,0.0138,0.9462,0.9781
6,23,0.0019,0.0136,0.9462,0.9781
6,24,0.0009,0.0144,0.9605,0.9836
6,25,0.0005,0.0138,0.9605,0.9836
6,26,0.0007,0.0137,0.9588,0.9836
6,27,0.0006,0.0125,0.9462,0.9781
6,28,0.0009,0.0119,0.9588,0.9836
6,29,0.0006,0.0124,0.9439,0.9781
6,30,0.0005,0.0127,0.9439,0.9781
6,31,0.0014,0.0132,0.9313,0.9727
6,32,0.0004,0.0126,0.9462,0.9781
6,33,0.0005,0.0144,0.9588,0.9836
6,34,0.0004,0.0136,0.9588,0.9836
6,35,0.0004,0.0116,0.9588,0.9836
6,36,0.0003,0.0122,0.9439,0.9781
6,37,0.0003,0.0126,0.9588,0.9836
6,38,0.0003,0.014,0.9588,0.9836
6,39,0.0003,0.0149,0.9462,0.9781
6,40,0.0002,0.0131,0.9439,0.9781
7,1,0.3617,0.3951,0.333,0.3716
7,2,0.3444,0.3347,0.3753,0.4317
7,3,0.255,0.1498,0.9158,0.9672
7,4,0.0614,0.0288,0.8207,0.9126
7,5,0.0094,0.0187,0.9076,0.9672
7,6,0.0129,0.0185,0.9078,0.9617
7,7,0.0069,0.0165,0.9439,0.9781
7,8,0.0018,0.0121,0.9193,0.9672
7,9,0.0009,0.013,0.8996,0.9617
7,10,0.003,0.0173,0.9193,0.9672
7,11,0.0033,0.0182,0.9283,0.9727
7,12,0.0011,0.0146,0.9078,0.9617
7,13,0.0012,0.0135,0.9313,0.9727
7,14,0.0021,0.0164,0.9439,0.9781
7,15,0.0009,0.0147,0.9193,0.9672
7,16,0.0024,0.0146,0.9039,0.9617
7,17,0.0011,0.0124,0.9078,0.9617
7,18,0.0011,0.016,0.9439,0.9781
7,19,0.0008,0.0179,0.9439,0.9781
7,20,0.0009,0.02,0.9078,0.9617
7,21,0.0007,0.0168,0.9193,0.9672
7,22,0.0022,0.0207,0.9039,0.9617
7,23,0.0008,0.0255,0.9039,0.9617
7,24,0.0008,0.0276,0.9313,0.9727
7,25,0.0019,0.0264,0.9193,0.9672
7,26,0.0008,0.0329,0.9313,0.9727
7,27,0.0006,0.0304,0.9193,0.9672
7,28,0.0005,0.0249,0.9039,0.9617
7,29,0.0005,0.0349,0.9158,0.9672
7,30,0.0004,0.0262,0.9193,0.9672
7,31,0.0004,0.0203,0.9078,0.9617
7,32,0.0011,0.0249,0.9193,0.9672
7,33,0.0004,0.0268,0.9158,0.9672
7,34,0.0003,0.0291,0.9158,0.9672
7,35,0.0004,0.0224,0.8924,0.9563
7,36,0.0005,0.0263,0.9193,0.9672
7,37,0.0004,0.0246,0.9313,0.9727
7,38,0.0004,0.0242,0.9158,0.9672
7,39,0.0004,0.025,0.9039,0.9617
7,40,0.0009,0.0307,0.9193,0.9672
8,1,0.2505,0.3649,0.2699,0.2951
8,2,0.2523,0.3148,0.2982,0.3388
8,3,0.2003,0.02,0.8708,0.9454
8,4,0.0235,0.0208,0.8708,0.9454
8,5,0.0053,0.0174,0.9039,0.9617
8,6,0.0085,0.0191,0.8814,0.9508
8,7,0.0163,0.0185,0.8814,0.9508
8,8,0.0043,0.0178,0.8924,0.9563
8,9,0.002,0.019,0.8814,0.9508
8,10,0.0016,0.0183,0.8814,0.9508
8,11,0.0008,0.0188,0.8814,0.9508
8,12,0.0007,0.0165,0.8814,0.9508
8,13,0.0011,0.0196,0.9039,0.9617
8,14,0.001,0.0186,0.9039,0.9617
8,15,0.0015,0.0164,0.8924,0.9563
8,16,0.0017,0.017,0.8924,0.9563
8,17,0.0007,0.0189,0.9039,0.9617
8,18,0.0009,0.0148,0.9039,0.9617
8,19,0.0012,0.0171,0.8814,0.9508
8,20,0.0006,0.0168,0.9158,0.9672
8,21,0.0004,0.0173,0.8814,0.9508
8,22,0.0014,0.0198,0.8924,0.9563
8,23,0.0005,0.0216,0.8708,0.9454
8,24,0.0015,0.0219,0.8814,0.9508
8,25,0.0009,0.0222,0.8814,0.9508
8,26,0.008,0.0205,0.8924,0.9563
8,27,0.001,0.0229,0.8708,0.9454
8,28,0.0005,0.0227,0.8606,0.9399
8,29,0.0009,0.0208,0.8814,0.9508
8,30,0.0007,0.023,0.8924,0.9563
8,31,0.0006,0.0224,0.8924,0.9563
8,32,0.0006,0.0266,0.8924,0.9563
8,33,0.0004,0.019,0.8924,0.9563
8,34,0.0007,0.0237,0.9039,0.9617
8,35,0.0008,0.0244,0.8814,0.9508
8,36,0.008,0.0198,0.8655,0.9454
8,37,0.0007,0.0219,0.8877,0.9563
8,38,0.0009,0.0237,0.8814,0.9508
8,39,0.0006,0.0193,0.8814,0.9508
8,40,0.0004,0.0199,0.8814,0.9508
9,1,0.1728,0.1808,0.4354,0.6284
9,2,0.1654,0.1697,0.4321,0.6448
9,3,0.1159,0.0526,0.8386,0.9344
9,4,0.0187,0.045,0.8489,0.9399
9,5,0.0029,0.0627,0.8825,0.9563
9,6,0.0032,0.0492,0.8709,0.9508
9,7,0.0062,0.0583,0.8825,0.9563
9,8,0.0019,0.0696,0.8825,0.9563
9,9,0.003,0.0784,0.8877,0.9563
9,10,0.0018,0.0694,0.8877,0.9563
9,11,0.0008,0.0672,0.8825,0.9563
9,12,0.0015,0.061,0.8877,0.9563
9,13,0.0006,0.0631,0.8877,0.9563
9,14,0.0007,0.0611,0.8764,0.9508
9,15,0.0006,0.0682,0.8877,0.9563
9,16,0.0008,0.0576,0.8877,0.9563
9,17,0.0014,0.0642,0.8877,0.9563
9,18,0.001,0.0627,0.8764,0.9508
9,19,0.0007,0.0594,0.8996,0.9617
9,20,0.0006,0.0626,0.8877,0.9563
9,21,0.002,0.0746,0.8877,0.9563
9,22,0.0005,0.0647,0.8877,0.9563
9,23,0.0016,0.0554,0.8764,0.9508
9,24,0.0012,0.0851,0.8948,0.9617
9,25,0.0003,0.055,0.8764,0.9508
9,26,0.0003,0.0696,0.8709,0.9508
9,27,0.0122,0.0697,0.8709,0.9508
9,28,0.0027,0.0539,0.8764,0.9508
9,29,0.0011,0.0609,0.8877,0.9563
9,30,0.0111,0.0586,0.8877,0.9563
9,31,0.0005,0.0443,0.8606,0.9399
9,32,0.0004,0.0615,0.8877,0.9563
9,33,0.0032,0.0705,0.8825,0.9563
9,34,0.0101,0.0496,0.8814,0.9508
9,35,0.0009,0.0553,0.8764,0.9508
9,36,0.0013,0.0524,0.8764,0.9508
9,37,0.0005,0.0578,0.8877,0.9563
9,38,0.0005,0.045,0.9039,0.9617
9,39,0.0007,0.0668,0.8825,0.9563
9,40,0.0006,0.0396,0.8924,0.9563
10,1,0.3602,0.5097,0.2045,0.2131
10,2,0.3411,0.4539,0.2377,0.2568
10,3,0.2607,0.0784,0.9041,0.9563
10,4,0.0496,0.0146,0.9041,0.9563
10,5,0.018,0.0225,0.9367,0.9727
10,6,0.0065,0.0359,0.894,0.9508
10,7,0.0038,0.0267,0.9146,0.9617
10,8,0.0019,0.0312,0.9254,0.9672
10,9,0.0013,0.0262,0.9367,0.9727
10,10,0.0038,0.0305,0.9146,0.9617
10,11,0.0012,0.0283,0.9146,0.9617
10,12,0.0046,0.0369,0.9146,0.9617
10,13,0.0009,0.0346,0.9254,0.9672
10,14,0.0009,0.0363,0.9367,0.9727
10,15,0.0037,0.0344,0.9367,0.9727
10,16,0.0011,0.0323,0.9254,0.9672
10,17,0.0024,0.0308,0.9146,0.9617
10,18,0.001,0.0309,0.9146,0.9617
10,19,0.0027,0.0359,0.9041,0.9563
10,20,0.0009,0.0297,0.9041,0.9563
10,21,0.0007,0.0365,0.9041,0.9563
10,22,0.0007,0.0275,0.9483,0.9781
10,23,0.0004,0.0312,0.9483,0.9781
10,24,0.0004,0.0318,0.9483,0.9781
10,25,0.002,0.0306,0.9254,0.9672
10,26,0.0005,0.0321,0.9483,0.9781
10,27,0.0004,0.0295,0.9146,0.9617
10,28,0.0004,0.0337,0.9367,0.9727
10,29,0.0005,0.0305,0.9483,0.9781
10,30,0.0005,0.0309,0.9146,0.9617
10,31,0.0014,0.0354,0.9483,0.9781
10,32,0.0004,0.0293,0.9041,0.9563
10,33,0.0006,0.0301,0.9146,0.9617
10,34,0.0004,0.032,0.9041,0.9563
10,35,0.0004,0.0325,0.9254,0.9672
10,36,0.0002,0.0325,0.9254,0.9672
10,37,0.0013,0.0321,0.9367,0.9727
10,38,0.0006,0.0347,0.9367,0.9727
10,39,0.0004,0.035,0.9483,0.9781
10,40,0.0005,0.0418,0.9367,0.9727
11,1,0.5385,0.6007,0.224,0.224
11,2,0.4634,0.5175,0.2453,0.2459
11,3,0.3888,0.1619,0.4455,0.8033
11,4,0.0524,0.0712,0.5987,0.9016
11,5,0.034,0.0168,0.9588,0.9836
11,6,0.0066,0.0152,0.9731,0.9891
11,7,0.0068,0.0155,0.9731,0.9891
11,8,0.0053,0.0198,0.9731,0.9891
11,9,0.003,0.0198,0.9588,0.9836
11,10,0.0062,0.0264,0.9605,0.9836
11,11,0.0027,0.0277,0.9462,0.9781
11,12,0.0024,0.0219,0.9588,0.9836
11,13,0.0047,0.0238,0.9462,0.9781
11,14,0.0026,0.0233,0.9731,0.9891
11,15,0.0019,0.0298,0.9588,0.9836
11,16,0.005,0.0228,0.9588,0.9836
11,17,0.0022,0.0293,0.9439,0.9781
11,18,0.0024,0.0268,0.9731,0.9891
11,19,0.001,0.0314,0.9731,0.9891
11,20,0.0009,0.0301,0.9605,0.9836
11,21,0.0014,0.0302,0.9605,0.9836
11,22,0.0012,0.0243,0.9605,0.9836
11,23,0.0012,0.0249,0.9605,0.9836
11,24,0.0027,0.0235,0.9605,0.9836
11,25,0.0008,0.0255,0.9483,0.9781
11,26,0.002,0.0235,0.9483,0.9781
11,27,0.0027,0.0213,0.9605,0.9836
11,28,0.0008,0.0287,0.9605,0.9836
11,29,0.0133,0.0251,0.9605,0.9836
11,30,0.0006,0.0219,0.9483,0.9781
11,31,0.0007,0.0247,0.9605,0.9836
11,32,0.0009,0.0282,0.9605,0.9836
11,33,0.0009,0.023,0.9483,0.9781
11,34,0.003,0.0251,0.9483,0.9781
11,35,0.0012,0.0203,0.9605,0.9836
11,36,0.0006,0.022,0.9605,0.9836
11,37,0.0005,0.0252,0.9605,0.9836
11,38,0.0006,0.0344,0.9605,0.9836
11,39,0.0008,0.0226,0.9605,0.9836
11,40,0.0006,0.0236,0.9483,0.9781
12,1,0.1454,0.1439,0.4369,0.6831
12,2,0.1319,0.115,0.4598,0.776
12,3,0.1317,0.0933,0.6351,0.9071
12,4,0.0239,0.0187,0.846,0.9454
12,5,0.0105,0.0285,0.8825,0.9563
12,6,0.0022,0.022,0.9119,0.9672
12,7,0.0048,0.0172,0.9283,0.9727
12,8,0.0014,0.0136,0.9283,0.9727
12,9,0.0017,0.016,0.9283,0.9727
12,10,0.0013,0.0185,0.9283,0.9727
12,11,0.0007,0.0172,0.9283,0.9727
12,12,0.0005,0.0187,0.9283,0.9727
12,13,0.0026,0.0107,0.9439,0.9781
12,14,0.0016,0.0236,0.9283,0.9727
12,15,0.0005,0.015,0.9439,0.9781
12,16,0.0027,0.0113,0.9439,0.9781
12,17,0.0006,0.0153,0.9439,0.9781
12,18,0.0003,0.0217,0.9283,0.9727
12,19,0.0012,0.0229,0.9439,0.9781
12,20,0.0015,0.0167,0.9439,0.9781
12,21,0.001,0.014,0.9439,0.9781
12,22,0.0007,0.0159,0.9439,0.9781
12,23,0.0004,0.0202,0.9283,0.9727
12,24,0.0005,0.0166,0.9439,0.9781
12,25,0.0009,0.0191,0.9283,0.9727
12,26,0.0004,0.0157,0.9439,0.9781
12,27,0.0006,0.0134,0.9439,0.9781
12,28,0.001,0.0133,0.9439,0.9781
12,29,0.0008,0.0168,0.9439,0.9781
