Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
4,10,0.0572,0.2441,0.5752
4,11,0.0727,0.1822,0.5961
4,12,0.0415,0.1305,0.6488
4,13,0.0451,0.1453,0.7278
4,14,0.0364,0.1871,0.6979
4,15,0.044,0.1687,0.6217
4,16,0.0303,0.1695,0.6225
4,17,0.043,0.1996,0.6669
4,18,0.0365,0.181,0.6138
4,19,0.0384,0.1468,0.6179
4,20,0.0296,0.1462,0.6355
5,1,0.2654,0.228,0.5124
5,2,0.2285,0.1803,0.5693
5,3,0.3547,1.0769,0.4309
5,4,0.3073,0.2331,0.2992
5,5,0.1943,0.1743,0.4941
5,6,0.1504,0.166,0.4947
5,7,0.1214,0.1335,0.5373
5,8,0.0995,0.1501,0.575
5,9,0.0828,0.142,0.6165
5,10,0.0841,0.1661,0.5706
5,11,0.0787,0.1397,0.6245
5,12,0.0837,0.1274,0.6151
5,13,0.0636,0.112,0.6695
5,14,0.0777,0.1338,0.6057
5,15,0.0461,0.1116,0.628
5,16,0.0573,0.1474,0.5949
5,17,0.0564,0.1415,0.6783
5,18,0.0472,0.1157,0.6236
5,19,0.0399,0.1084,0.6658
5,20,0.0429,0.1174,0.654
6,1,0.2457,0.1382,0.5275
6,2,0.1957,0.4355,0.3778
6,3,0.2658,1.0914,0.4343
6,4,0.2462,0.2361,0.4728
6,5,0.1249,0.1609,0.5994
6,6,0.0998,0.1348,0.6124
6,7,0.0978,0.1384,0.637
6,8,0.0974,0.1365,0.5978
6,9,0.0778,0.2386,0.6265
6,10,0.066,0.1674,0.6395
6,11,0.0722,0.1926,0.6205
6,12,0.046,0.1731,0.6537
6,13,0.0626,0.2034,0.6206
6,14,0.0472,0.2528,0.6039
6,15,0.0647,0.187,0.671
6,16,0.0459,0.1854,0.6501
6,17,0.0324,0.2296,0.6675
6,18,0.0289,0.2357,0.6752
6,19,0.0339,0.2599,0.6559
6,20,0.0304,0.2594,0.6758
7,1,0.2669,0.3092,0.4167
7,2,0.2447,0.309,0.5154
7,3,0.2723,0.6064,0.4347
7,4,0.3112,0.41,0.3488
7,5,0.2269,0.1603,0.562
7,6,0.1335,0.2601,0.5581
7,7,0.1159,0.1336,0.6338
7,8,0.1157,0.1396,0.5725
7,9,0.0663,0.245,0.5853
7,10,0.1061,0.1775,0.564
7,11,0.0851,0.1617,0.5939
7,12,0.0621,0.1585,0.5722
7,13,0.0581,0.1363,0.6124
7,14,0.0657,0.1308,0.6247
7,15,0.0495,0.1346,0.6172
7,16,0.0513,0.131,0.6056
7,17,0.0488,0.2591,0.5558
7,18,0.0384,0.1617,0.5807
7,19,0.0332,0.1536,0.6299
7,20,0.0452,0.1569,0.6311
8,1,0.2578,0.2693,0.4783
8,2,0.2288,0.7252,0.3995
8,3,0.3499,0.5445,0.3897
8,4,0.2609,0.2275,0.5612
8,5,0.1944,0.2356,0.4517
8,6,0.1386,0.1463,0.5581
8,7,0.118,0.1452,0.624
8,8,0.1315,0.1543,0.6444
8,9,0.0937,0.1894,0.6996
8,10,0.088,0.1261,0.5698
8,11,0.0626,0.1672,0.6294
8,12,0.0461,0.1233,0.6509
8,13,0.043,0.153,0.6507
8,14,0.0417,0.1182,0.7114
8,15,0.039,0.1547,0.6883
8,16,0.0403,0.1354,0.6801
8,17,0.0392,0.1178,0.7182
8,18,0.0387,0.1215,0.6861
8,19,0.0435,0.1324,0.6931
8,20,0.023,0.1411,0.6534
9,1,0.2234,0.1665,0.494
9,2,0.1702,0.2921,0.4121
9,3,0.2827,0.3752,0.4652
9,4,0.2445,0.284,0.3978
9,5,0.1643,0.126,0.5471
9,6,0.122,0.1448,0.5785
9,7,0.0937,0.1194,0.5587
9,8,0.0997,0.1322,0.5992
9,9,0.1001,0.123,0.6276
9,10,0.085,0.0885,0.6195
9,11,0.0643,0.109,0.6129
9,12,0.0745,0.109,0.6726
9,13,0.0571,0.1011,0.6709
9,14,0.0684,0.1002,0.7034
9,15,0.0565,0.1047,0.693
9,16,0.0581,0.1516,0.6608
9,17,0.0318,0.1405,0.6442
9,18,0.04,0.1245,0.7159
9,19,0.0366,0.146,0.6847
9,20,0.0287,0.1423,0.6539
10,1,0.2593,0.1639,0.5007
10,2,0.1952,0.4831,0.3919
10,3,0.3441,0.7434,0.3526
10,4,0.2415,0.257,0.5015
10,5,0.1708,0.223,0.4683
10,6,0.1405,0.1789,0.461
10,7,0.1038,0.1663,0.5384
10,8,0.1164,0.1293,0.564
10,9,0.0873,0.171,0.5693
10,10,0.077,0.1944,0.5804
10,11,0.0661,0.1908,0.614
10,12,0.0623,0.1949,0.5386
10,13,0.0522,0.1683,0.5962
10,14,0.0468,0.1781,0.5491
10,15,0.0378,0.1628,0.6083
10,16,0.0252,0.1634,0.6329
10,17,0.039,0.1761,0.6521
10,18,0.0284,0.1468,0.6173
10,19,0.0253,0.2086,0.6025
10,20,0.0367,0.1445,0.5898
11,1,0.2206,0.2373,0.4655
11,2,0.2153,0.4309,0.5105
11,3,0.3501,0.4168,0.2988
11,4,0.3189,0.3156,0.3201
11,5,0.1724,0.2266,0.5465
11,6,0.1334,0.1863,0.5922
11,7,0.1272,0.1366,0.6888
11,8,0.0746,0.1571,0.6739
11,9,0.0853,0.2247,0.6624
11,10,0.0889,0.1441,0.6485
11,11,0.0645,0.1388,0.6489
11,12,0.0498,0.1333,0.7034
11,13,0.0549,0.172,0.6716
11,14,0.0497,0.177,0.6488
11,15,0.0321,0.1848,0.6318
11,16,0.0499,0.2187,0.6472
11,17,0.0241,0.187,0.6636
11,18,0.029,0.2054,0.6807
11,19,0.0274,0.1997,0.6543
11,20,0.0329,0.1971,0.6305
12,1,0.2435,0.2365,0.4546
12,2,0.2649,0.355,0.4682
12,3,0.3206,0.4255,0.3146
12,4,0.2439,0.2231,0.4181
12,5,0.166,0.1582,0.5747
12,6,0.117,0.2181,0.5496
12,7,0.1104,0.1286,0.5782
12,8,0.0833,0.1587,0.594
12,9,0.0946,0.1527,0.6205
12,10,0.0669,0.1919,0.6093
12,11,0.0529,0.2324,0.5938
12,12,0.0711,0.175,0.5854
12,13,0.0464,0.1966,0.5675
12,14,0.05,0.1902,0.6233
12,15,0.0442,0.1277,0.6004
12,16,0.0327,0.1505,0.5579
12,17,0.0361,0.1525,0.5796
12,18,0.0341,0.1759,0.5645
12,19,0.0266,0.1775,0.5853
12,20,0.0244,0.2019,0.5686
13,1,0.2108,0.1344,0.5778
13,2,0.2267,0.3543,0.546
13,3,0.3243,0.4583,0.3443
13,4,0.2943,0.2828,0.3412
13,5,0.1842,0.1868,0.4649
13,6,0.1329,0.1455,0.6021
13,7,0.0972,0.1521,0.6329
13,8,0.0909,0.1706,0.6024
13,9,0.0932,0.1709,0.6035
13,10,0.0736,0.1503,0.631
13,11,0.0672,0.1325,0.6249
13,12,0.0827,0.149,0.6392
13,13,0.0555,0.1248,0.6145
13,14,0.0468,0.1258,0.5975
13,15,0.0485,0.1319,0.7164
13,16,0.0412,0.1154,0.6621
13,17,0.0398,0.1152,0.675
13,18,0.0536,0.1257,0.6722
13,19,0.0437,0.1586,0.6265
13,20,0.0381,0.1376,0.6441
14,1,0.244,0.2008,0.561
14,2,0.191,0.2448,0.5361
14,3,0.2876,0.6793,0.3764
14,4,0.2916,0.3862,0.4218
14,5,0.1522,0.1876,0.4804
14,6,0.1261,0.2305,0.567
14,7,0.117,0.1305,0.5773
14,8,0.0935,0.1971,0.5726
14,9,0.0856,0.1567,0.6258
14,10,0.07,0.1858,0.6126
14,11,0.0698,0.2054,0.6302
14,12,0.0691,0.2179,0.6397
14,13,0.0601,0.1905,0.6041
14,14,0.0585,0.2113,0.6222
14,15,0.045,0.2486,0.6788
14,16,0.0416,0.2119,0.687
14,17,0.0432,0.1963,0.6081
14,18,0.0428,0.2006,0.6444
14,19,0.0417,0.2258,0.6583
14,20,0.0486,0.1879,0.6377
15,1,0.2376,0.1516,0.6034
15,2,0.2317,0.455,0.4403
15,3,0.2643,0.221,0.5325
15,4,0.2406,0.2679,0.5404
15,5,0.1395,0.1757,0.6014
15,6,0.083,0.1609,0.5566
15,7,0.0951,0.1353,0.5949
15,8,0.0896,0.1115,0.6638
15,9,0.0687,0.1339,0.6392
15,10,0.059,0.1189,0.6818
15,11,0.04,0.1108,0.6843
15,12,0.0577,0.1282,0.6565
15,13,0.0439,0.152,0.6434
15,14,0.0309,0.1228,0.6657
15,15,0.0363,0.1568,0.6407
15,16,0.034,0.1687,0.6714
15,17,0.0309,0.1538,0.6407
15,18,0.03,0.1536,0.6915
15,19,0.0333,0.157,0.6477
15,20,0.0377,0.1389,0.6589
16,1,0.2594,0.234,0.4807
16,2,0.2164,0.2764,0.5374
16,3,0.3328,0.3933,0.4316
16,4,0.2745,0.393,0.3779
16,5,0.1622,0.1931,0.469
16,6,0.148,0.1503,0.5079
16,7,0.1049,0.0988,0.5999
16,8,0.1073,0.12,0.6242
16,9,0.0956,0.1292,0.6651
16,10,0.0998,0.0983,0.595
16,11,0.0897,0.1072,0.5861
16,12,0.0923,0.1508,0.5695
16,13,0.0739,0.1037,0.6486
16,14,0.0623,0.1152,0.6008
16,15,0.0706,0.1142,0.5974
16,16,0.0659,0.1063,0.5751
16,17,0.0602,0.1412,0.5743
16,18,0.0629,0.1123,0.5809
16,19,0.0554,0.1403,0.5962
16,20,0.0485,0.1274,0.5965
17,1,0.2355,0.2509,0.3965
17,2,0.2489,0.3137,0.4691
17,3,0.2954,0.7035,0.3626
17,4,0.2725,0.4728,0.4352
17,5,0.1903,0.2344,0.5124
17,6,0.1216,0.226,0.5754
17,7,0.1138,0.2213,0.6159
17,8,0.1116,0.156,0.5549
17,9,0.0852,0.1433,0.6612
17,10,0.0712,0.1634,0.6266
17,11,0.0879,0.1372,0.6607
17,12,0.0688,0.0821,0.6255
17,13,0.0632,0.1254,0.6376
17,14,0.0537,0.1177,0.6687
17,15,0.0374,0.0916,0.6546
17,16,0.0442,0.1018,0.6441
17,17,0.0371,0.089,0.6861
17,18,0.0326,0.1184,0.6495
17,19,0.0321,0.1313,0.6622
17,20,0.029,0.1223,0.6355
