Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
4,15,0.01,0.1063,0.6856,0.8361
4,16,0.0106,0.1013,0.6881,0.847
4,17,0.0055,0.1046,0.6799,0.8361
4,18,0.0062,0.1038,0.6948,0.847
4,19,0.0078,0.1092,0.6776,0.8306
4,20,0.0078,0.1124,0.691,0.8415
4,21,0.0103,0.0955,0.6827,0.8361
4,22,0.0048,0.1003,0.6686,0.8251
4,23,0.0085,0.1016,0.7022,0.8525
4,24,0.0128,0.102,0.6651,0.8197
4,25,0.007,0.1044,0.6764,0.847
4,26,0.007,0.0974,0.6827,0.8361
4,27,0.0056,0.1158,0.6622,0.8142
4,28,0.0057,0.0978,0.6737,0.8251
4,29,0.0125,0.1085,0.6737,0.8306
4,30,0.0094,0.0998,0.6855,0.8361
4,31,0.0052,0.106,0.6651,0.8197
4,32,0.0052,0.101,0.6748,0.8361
4,33,0.0052,0.1015,0.6976,0.8525
4,34,0.0041,0.1055,0.6959,0.847
4,35,0.0064,0.099,0.6834,0.8415
4,36,0.0067,0.0936,0.6748,0.8361
4,37,0.0111,0.1053,0.676,0.8361
4,38,0.0058,0.1024,0.6776,0.8306
4,39,0.0038,0.1044,0.6902,0.8415
4,40,0.0082,0.103,0.6776,0.8306
5,1,0.3097,0.1827,0.3594,0.7814
5,2,0.129,0.1149,0.6291,0.8306
5,3,0.0742,0.114,0.6877,0.8306
5,4,0.0521,0.121,0.6826,0.8415
5,5,0.0404,0.1084,0.7034,0.8525
5,6,0.0202,0.1293,0.6459,0.8306
5,7,0.0332,0.1331,0.6856,0.8361
5,8,0.0152,0.1237,0.6475,0.8361
5,9,0.0092,0.1299,0.641,0.8251
5,10,0.0109,0.1245,0.6734,0.8361
5,11,0.0126,0.1485,0.6407,0.8306
5,12,0.0189,0.133,0.6806,0.8306
5,13,0.01,0.1364,0.665,0.8251
5,14,0.0062,0.1327,0.6859,0.8525
5,15,0.0057,0.1367,0.6512,0.8197
5,16,0.0087,0.1249,0.6913,0.847
5,17,0.0137,0.129,0.6855,0.8415
5,18,0.0137,0.1234,0.6828,0.8415
5,19,0.0098,0.1375,0.6706,0.8361
5,20,0.0088,0.124,0.666,0.8306
5,21,0.0087,0.1299,0.6717,0.8306
5,22,0.0053,0.1322,0.6768,0.8361
5,23,0.0093,0.1319,0.6766,0.8306
5,24,0.0061,0.1344,0.6664,0.8306
5,25,0.0088,0.1277,0.6616,0.8251
5,26,0.01,0.1323,0.6791,0.8415
5,27,0.0077,0.127,0.6706,0.8361
5,28,0.013,0.135,0.6735,0.8306
5,29,0.0176,0.1277,0.6834,0.8415
5,30,0.0126,0.1382,0.6931,0.8415
5,31,0.006,0.1235,0.6636,0.8306
5,32,0.0108,0.1282,0.6716,0.8251
5,33,0.0071,0.1398,0.6782,0.8306
5,34,0.0089,0.1266,0.6708,0.8415
5,35,0.0097,0.1278,0.6619,0.8361
5,36,0.0163,0.1433,0.6548,0.8415
5,37,0.005,0.1267,0.6616,0.8251
5,38,0.0043,0.1399,0.691,0.8415
5,39,0.0048,0.1269,0.6747,0.8361
5,40,0.0083,0.1414,0.6913,0.847
6,1,0.3071,0.2027,0.4585,0.7814
6,2,0.1179,0.135,0.5912,0.8087
6,3,0.0819,0.1375,0.6063,0.8087
6,4,0.0499,0.184,0.5725,0.7541
6,5,0.0402,0.1372,0.6604,0.8142
6,6,0.0281,0.1282,0.6855,0.8306
6,7,0.0175,0.1477,0.7243,0.8525
6,8,0.0247,0.1319,0.7075,0.8525
6,9,0.0101,0.1447,0.7044,0.8361
6,10,0.0234,0.1611,0.7092,0.8361
6,11,0.0152,0.1454,0.7296,0.8579
6,12,0.0138,0.1696,0.6699,0.8251
6,13,0.0094,0.1597,0.7181,0.8415
6,14,0.0071,0.1624,0.6834,0.847
6,15,0.0078,0.1774,0.6951,0.8197
6,16,0.0185,0.1821,0.6582,0.8197
6,17,0.0167,0.1607,0.6569,0.8415
6,18,0.0086,0.1802,0.6699,0.8251
6,19,0.0088,0.1752,0.6699,0.8251
6,20,0.0084,0.1747,0.6871,0.8306
6,21,0.0102,0.1563,0.692,0.8361
6,22,0.007,0.1505,0.7192,0.847
6,23,0.0088,0.1855,0.6699,0.8251
6,24,0.0114,0.1476,0.7192,0.847
6,25,0.0082,0.1805,0.6691,0.8197
6,26,0.0064,0.1865,0.6806,0.8142
6,27,0.0144,0.1677,0.7141,0.8415
6,28,0.008,0.1884,0.7044,0.8306
6,29,0.006,0.1659,0.6823,0.8251
6,30,0.0095,0.1692,0.6871,0.8306
6,31,0.0102,0.1539,0.7243,0.8525
6,32,0.0098,0.1862,0.6489,0.8087
6,33,0.0075,0.1552,0.7141,0.8415
6,34,0.0101,0.1694,0.6906,0.8142
6,35,0.0054,0.1527,0.7296,0.8579
6,36,0.0061,0.1848,0.6776,0.8197
6,37,0.0085,0.1667,0.6582,0.8197
6,38,0.0085,0.1747,0.6685,0.8087
6,39,0.0069,0.206,0.6796,0.8033
6,40,0.0068,0.1929,0.638,0.7978
7,1,0.2932,0.219,0.4215,0.7923
7,2,0.1323,0.1298,0.5864,0.8306
7,3,0.0821,0.1228,0.7205,0.8197
7,4,0.054,0.0914,0.6868,0.8361
7,5,0.0332,0.0839,0.703,0.8306
7,6,0.0169,0.0789,0.684,0.8361
7,7,0.0253,0.0826,0.6631,0.8361
7,8,0.027,0.0909,0.7143,0.8306
7,9,0.0111,0.0834,0.6631,0.8361
7,10,0.0087,0.0714,0.7191,0.847
7,11,0.0118,0.0774,0.75,0.8634
7,12,0.0116,0.0744,0.7395,0.8525
7,13,0.0175,0.0752,0.7259,0.8525
7,14,0.0125,0.0725,0.6781,0.8415
7,15,0.0109,0.0779,0.6593,0.8361
7,16,0.0091,0.0812,0.7515,0.8634
7,17,0.0089,0.0761,0.7543,0.8634
7,18,0.0092,0.0821,0.7432,0.8525
7,19,0.012,0.0813,0.7263,0.8525
7,20,0.0081,0.0795,0.7437,0.8525
7,21,0.0111,0.0786,0.6885,0.8525
7,22,0.0091,0.0737,0.6951,0.8415
7,23,0.0066,0.0775,0.6905,0.8415
7,24,0.0117,0.0769,0.7346,0.8525
7,25,0.0149,0.0739,0.6695,0.8415
7,26,0.008,0.078,0.6986,0.8525
7,27,0.0086,0.0789,0.7153,0.847
7,28,0.0095,0.078,0.6881,0.8415
7,29,0.0147,0.085,0.733,0.8415
7,30,0.0197,0.0845,0.733,0.8415
7,31,0.0106,0.0803,0.6642,0.8361
7,32,0.0073,0.0906,0.7044,0.8306
7,33,0.0088,0.0833,0.6933,0.847
7,34,0.0055,0.0744,0.6689,0.8361
7,35,0.0111,0.0765,0.7259,0.8525
7,36,0.0111,0.073,0.6781,0.8415
7,37,0.0074,0.0738,0.6959,0.847
7,38,0.012,0.0802,0.6633,0.8361
7,39,0.0139,0.0788,0.7289,0.8525
7,40,0.0071,0.0826,0.7035,0.8525
8,1,0.3008,0.1807,0.3825,0.776
8,2,0.1455,0.1186,0.541,0.8415
8,3,0.0817,0.0731,0.5962,0.8634
8,4,0.0542,0.0682,0.7934,0.8962
8,5,0.0255,0.088,0.672,0.8525
8,6,0.0205,0.0783,0.7095,0.8634
8,7,0.0155,0.078,0.6991,0.8634
8,8,0.0145,0.0676,0.7627,0.8798
8,9,0.0159,0.0792,0.7133,0.8634
8,10,0.0224,0.082,0.7316,0.8689
8,11,0.0077,0.0738,0.7459,0.8689
8,12,0.0168,0.0798,0.7628,0.8798
8,13,0.0103,0.0764,0.7647,0.8743
8,14,0.0129,0.0828,0.7716,0.8798
8,15,0.0049,0.0757,0.736,0.8689
8,16,0.0147,0.0733,0.7615,0.8743
8,17,0.0074,0.0688,0.7927,0.8907
8,18,0.0185,0.0776,0.7281,0.8689
8,19,0.0185,0.0723,0.7406,0.8689
8,20,0.0095,0.0725,0.7466,0.8743
8,21,0.0122,0.0792,0.7578,0.8798
8,22,0.007,0.0738,0.7305,0.8743
8,23,0.0152,0.0793,0.736,0.8689
