Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
3,38,0.0019,0.01,0.9452,0.9722
3,39,0.0015,0.0098,0.9344,0.9667
3,40,0.0017,0.0129,0.9206,0.9593
4,1,0.1435,0.0604,0.7732,0.8887
4,2,0.0814,0.0531,0.7804,0.885
4,3,0.0304,0.0122,0.9276,0.9592
4,4,0.0247,0.0087,0.9,0.9481
4,5,0.0168,0.0091,0.8976,0.9462
4,6,0.0189,0.0063,0.938,0.9666
4,7,0.0073,0.0058,0.948,0.9703
4,8,0.0051,0.004,0.96,0.9777
4,9,0.0076,0.0045,0.9624,0.9796
4,10,0.0055,0.0085,0.9224,0.9592
4,11,0.0032,0.0042,0.9685,0.9833
4,12,0.0018,0.0075,0.9539,0.9759
4,13,0.0022,0.006,0.9502,0.974
4,14,0.0028,0.0118,0.9334,0.9629
4,15,0.0016,0.0056,0.9456,0.9703
4,16,0.0041,0.0056,0.9649,0.9814
4,17,0.002,0.003,0.9744,0.987
4,18,0.0014,0.0076,0.9465,0.9722
4,19,0.002,0.0048,0.9649,0.9814
4,20,0.0017,0.007,0.9441,0.9703
4,21,0.0011,0.006,0.9502,0.974
4,22,0.0052,0.005,0.9685,0.9833
4,23,0.0007,0.0056,0.9612,0.9796
4,24,0.0022,0.0054,0.9612,0.9796
4,25,0.0012,0.007,0.959,0.9777
4,26,0.0013,0.0039,0.9661,0.9814
4,27,0.0009,0.0033,0.9734,0.9852
4,28,0.0023,0.0057,0.9575,0.9777
4,29,0.0008,0.0026,0.9685,0.9833
4,30,0.0015,0.0035,0.9758,0.987
4,31,0.0011,0.0029,0.9795,0.9889
4,32,0.002,0.0031,0.9758,0.987
4,33,0.001,0.007,0.9502,0.974
4,34,0.0024,0.0021,0.9622,0.9796
4,35,0.0013,0.004,0.9685,0.9833
4,36,0.001,0.0034,0.9722,0.9852
4,37,0.0006,0.0033,0.9673,0.9814
4,38,0.0016,0.0023,0.9611,0.9796
4,39,0.0009,0.0026,0.9868,0.9926
4,40,0.0016,0.0033,0.9831,0.9907
5,1,0.1589,0.0305,0.809,0.9017
5,2,0.0828,0.0232,0.8807,0.9351
5,3,0.0295,0.0116,0.9261,0.961
5,4,0.0219,0.0136,0.9102,0.9536
5,5,0.0123,0.0126,0.9098,0.9536
5,6,0.005,0.0132,0.9167,0.9573
5,7,0.009,0.0127,0.9316,0.9647
5,8,0.0056,0.013,0.9241,0.961
5,9,0.0041,0.0125,0.9172,0.9573
5,10,0.0043,0.0125,0.9278,0.9629
5,11,0.0025,0.0127,0.921,0.9592
5,12,0.0036,0.0123,0.9209,0.9592
5,13,0.0035,0.0125,0.9223,0.9592
5,14,0.0032,0.0133,0.9137,0.9555
5,15,0.0044,0.0139,0.9187,0.9573
5,16,0.0038,0.0138,0.9261,0.961
5,17,0.0062,0.0129,0.9187,0.9573
5,18,0.0033,0.0135,0.9314,0.9647
5,19,0.0023,0.013,0.9313,0.9647
5,20,0.0041,0.0123,0.9208,0.9592
5,21,0.0038,0.0125,0.9282,0.9629
5,22,0.0026,0.0129,0.9187,0.9573
5,23,0.0039,0.0126,0.9208,0.9592
5,24,0.0025,0.0132,0.928,0.9629
5,25,0.005,0.0131,0.9282,0.9629
5,26,0.0047,0.0127,0.9245,0.961
5,27,0.0044,0.013,0.9244,0.961
5,28,0.0032,0.0132,0.9282,0.9629
5,29,0.0052,0.0134,0.9282,0.9629
5,30,0.0046,0.0137,0.9221,0.9592
5,31,0.0028,0.0124,0.9229,0.961
5,32,0.0104,0.0128,0.9224,0.9592
5,33,0.0033,0.0125,0.9261,0.961
5,34,0.0042,0.0138,0.9279,0.9629
5,35,0.0035,0.013,0.9193,0.9592
5,36,0.0025,0.013,0.9188,0.9573
5,37,0.0018,0.0138,0.9223,0.9592
5,38,0.0024,0.0136,0.9137,0.9555
5,39,0.0042,0.0133,0.9209,0.9592
5,40,0.0032,0.0131,0.9137,0.9555
6,1,0.1659,0.0542,0.7455,0.863
6,2,0.065,0.0138,0.914,0.9556
6,3,0.0308,0.0127,0.9001,0.9481
6,4,0.0121,0.0114,0.9235,0.9611
6,5,0.0199,0.0096,0.9321,0.9648
6,6,0.0062,0.0131,0.9417,0.9704
6,7,0.0068,0.0136,0.9335,0.9648
6,8,0.009,0.0152,0.9182,0.9537
6,9,0.0049,0.011,0.9372,0.9667
6,10,0.0073,0.012,0.9429,0.9704
6,11,0.0027,0.0112,0.938,0.9685
6,12,0.0032,0.0098,0.9357,0.9667
6,13,0.0029,0.0118,0.9344,0.9667
6,14,0.004,0.0104,0.9256,0.9593
6,15,0.0017,0.0131,0.9344,0.9667
6,16,0.0036,0.0092,0.9358,0.9667
6,17,0.003,0.0107,0.9272,0.9593
6,18,0.003,0.0141,0.9344,0.9667
6,19,0.0031,0.0128,0.9355,0.9667
6,20,0.0061,0.0106,0.9353,0.9648
6,21,0.0022,0.01,0.9452,0.9722
6,22,0.0029,0.0107,0.9315,0.963
6,23,0.0033,0.0109,0.9316,0.963
6,24,0.0025,0.0107,0.9366,0.9648
6,25,0.0017,0.0109,0.9358,0.9667
6,26,0.0031,0.0106,0.9278,0.9611
6,27,0.0023,0.0111,0.9337,0.9648
6,28,0.0016,0.012,0.941,0.9685
6,29,0.0018,0.0099,0.938,0.9685
6,30,0.002,0.0113,0.9453,0.9722
6,31,0.0034,0.0151,0.9189,0.9556
6,32,0.0014,0.0102,0.9319,0.9648
6,33,0.0057,0.0127,0.9323,0.9648
6,34,0.0029,0.01,0.9306,0.9648
6,35,0.0023,0.0099,0.9374,0.9667
6,36,0.0016,0.0145,0.9287,0.963
6,37,0.0033,0.0104,0.9394,0.9685
6,38,0.0032,0.0097,0.9378,0.9685
6,39,0.0011,0.0116,0.938,0.9685
6,40,0.0017,0.0106,0.9316,0.963
7,1,0.1579,0.1245,0.6708,0.8426
7,2,0.0866,0.0233,0.8406,0.9148
7,3,0.0344,0.0163,0.8936,0.9389
7,4,0.0171,0.0152,0.9071,0.9519
7,5,0.0068,0.0146,0.9215,0.9574
7,6,0.0085,0.0159,0.9151,0.9537
7,7,0.0062,0.0177,0.9017,0.9481
7,8,0.0023,0.0161,0.9275,0.9611
7,9,0.0062,0.0242,0.8852,0.9407
7,10,0.0055,0.02,0.9105,0.95
7,11,0.006,0.0205,0.9035,0.9444
7,12,0.0059,0.0183,0.9113,0.95
7,13,0.002,0.0181,0.9206,0.9556
7,14,0.0045,0.0184,0.9268,0.9611
7,15,0.0028,0.0164,0.9247,0.9593
7,16,0.0047,0.0166,0.9271,0.9611
7,17,0.003,0.0181,0.9138,0.9519
7,18,0.0021,0.0178,0.93,0.963
7,19,0.0066,0.0186,0.9197,0.9556
7,20,0.0027,0.0174,0.9213,0.9574
7,21,0.0023,0.0169,0.9289,0.9611
7,22,0.0024,0.0181,0.9284,0.9611
7,23,0.0039,0.0174,0.9313,0.963
7,24,0.0012,0.0163,0.9272,0.9611
7,25,0.0014,0.0162,0.9342,0.9648
7,26,0.0022,0.0174,0.9206,0.9556
7,27,0.0034,0.0187,0.9257,0.9574
7,28,0.0015,0.0185,0.9342,0.9648
7,29,0.0024,0.0179,0.932,0.963
